source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Macrophages,T cells (resting),HLA-DRA,LAG3,0.14836323,0.0,-0.005149145,0.14841098170872907,0.27126266518763126,0.15708326,,0.04342078576978142,
Macrophages,T cells (resting),HLA-DRB1,LAG3,0.12764229,0.0,-0.0044677537,0.12769310575814702,0.3288363543965043,0.15147838,,0.04700251413658425,
Macrophages,T cells (resting),LGALS3,LAG3,0.09546349,0.0,-0.0034095806,0.09550588337373746,0.4951145278576795,0.21411233,,0.025403988871652454,
Monocytes/DC,Activated T cells,ADM,ADRB2,0.34879676,0.0,0.04983959,0.3697846647206214,1.7484763856401173,5.1871357,1.0468688,0.002569367284473698,
Monocytes/DC,Activated T cells,ADM,RAMP1,0.2922923,0.0,-0.01986301,0.3197687758340889,1.4469395139374988,0.8045699,,0.007070387620923245,
Monocytes/DC,Activated T cells,APOE,LRP8,0.55746925,0.0,0.006561286,0.5711245655929338,1.7427264198191303,-0.13656567,1.14076,0.048320127492986045,
Monocytes/DC,Activated T cells,C3,CR2,0.50062215,0.0,0.00045869828,0.5113133160355351,2.2123628312238104,-0.014839025,1.875033,0.020362319686690968,
Monocytes/DC,Activated T cells,CCL13,CXCR3,0.04410296,0.0,0.0015193156,0.10475689427852296,1.6623738504168712,0.3347597,1.3448486,0.012363676235137445,
Monocytes/DC,Activated T cells,CCL18,ACKR1,0.39776474,0.0,0.08397903,0.4453092887573422,2.899448761799451,3.1656227,1.0357221,0.0022837188045170625,
Monocytes/DC,Activated T cells,CCL18,CCR3,0.32657605,0.0,-0.0114466855,0.3786638971258967,2.3164824041368126,0.43709657,,0.007070387620923245,
Monocytes/DC,Activated T cells,CCL2,ACKR1,0.28127986,0.0,0.054788236,0.3249145337617025,2.2396770810662536,3.6996033,1.0446054,0.004185511364281094,
